q,idx,orbit,type,rho,S,delta,firstHole
23,2312,506,NMDS,4,"0,1,10,14,18,20",6,"1,13,18,18"
23,2313,506,NMDS,4,"0,1,10,14,18,20",7,"1,16,8,8"
23,2314,506,NMDS,4,"0,1,10,14,18,20",8,"1,11,17,17"
23,2315,506,NMDS,4,"0,1,10,14,18,20",9,"1,10,14,14"
23,2316,506,NMDS,4,"0,1,10,14,18,22",0,"1,9,8,8"
23,2317,506,NMDS,4,"0,1,10,14,18,22",1,"1,5,14,14"
23,2318,506,NMDS,4,"0,1,10,14,18,22",10,"1,16,8,8"
23,2319,506,NMDS,4,"0,1,10,14,18,22",11,"1,9,8,8"
23,2320,506,MDS,4,"0,1,10,14,18,22",12,"1,8,4,4"
23,2321,506,NMDS,4,"0,1,10,14,18,22",13,"1,8,4,4"
23,2322,506,NMDS,4,"0,1,10,14,18,22",14,"1,5,14,14"
23,2323,506,NMDS,4,"0,1,10,14,18,22",15,"1,16,8,8"
23,2324,506,MDS,4,"0,1,10,14,18,22",16,"1,9,8,8"
23,2325,506,NMDS,4,"0,1,10,14,18,22",17,"1,16,8,8"
23,2326,506,NMDS,4,"0,1,10,14,18,22",18,"1,5,7,7"
23,2327,506,NMDS,4,"0,1,10,14,18,22",19,"1,16,8,8"
23,2328,506,NMDS,4,"0,1,10,14,18,22",2,"1,8,16,4"
23,2329,506,MDS,4,"0,1,10,14,18,22",20,"1,16,8,8"
23,2330,506,MDS,4,"0,1,10,14,18,22",21,"1,5,14,14"
23,2331,506,MDS,4,"0,1,10,14,18,22",22,"1,16,8,8"
23,2332,506,MDS,4,"0,1,10,14,18,22",3,"1,5,14,14"
23,2333,506,NMDS,4,"0,1,10,14,18,22",4,"1,8,4,4"
23,2334,506,NMDS,4,"0,1,10,14,18,22",5,"1,16,8,8"
23,2335,506,NMDS,4,"0,1,10,14,18,22",6,"1,5,14,14"
23,2336,506,MDS,4,"0,1,10,14,18,22",7,"1,21,22,22"
23,2337,506,NMDS,4,"0,1,10,14,18,22",8,"1,5,14,14"
23,2338,506,NMDS,4,"0,1,10,14,18,22",9,"1,16,8,8"
23,2339,506,MDS,4,"0,1,10,14,19,21",0,"1,11,20,20"
23,2340,506,NMDS,4,"0,1,10,14,19,21",1,"1,14,12,12"
23,2341,506,NMDS,4,"0,1,10,14,19,21",10,"1,19,11,11"
23,2342,506,NMDS,4,"0,1,10,14,19,21",11,"1,12,3,3"
23,2343,506,NMDS,4,"0,1,10,14,19,21",12,"1,17,10,10"
23,2344,506,NMDS,4,"0,1,10,14,19,21",13,"1,17,10,10"
23,2345,506,MDS,4,"0,1,10,14,19,21",14,"1,12,3,3"
23,2346,506,NMDS,4,"0,1,10,14,19,21",15,"1,17,10,10"
23,2347,506,MDS,4,"0,1,10,14,19,21",16,"1,4,10,10"
23,2348,506,NMDS,4,"0,1,10,14,19,21",17,"1,17,10,10"
23,2349,506,NMDS,4,"0,1,10,14,19,21",18,"1,20,5,5"
23,2350,506,MDS,4,"0,1,10,14,19,21",19,"1,17,10,10"
23,2351,506,NMDS,4,"0,1,10,14,19,21",2,"1,4,10,10"
23,2352,506,NMDS,4,"0,1,10,14,19,21",20,"1,17,10,10"
23,2353,506,MDS,4,"0,1,10,14,19,21",21,"1,17,10,10"
23,2354,506,NMDS,4,"0,1,10,14,19,21",22,"1,17,10,10"
23,2355,506,MDS,4,"0,1,10,14,19,21",3,"1,19,22,22"
23,2356,506,NMDS,4,"0,1,10,14,19,21",4,"1,17,10,10"
23,2357,506,MDS,4,"0,1,10,14,19,21",5,"1,17,10,10"
23,2358,506,NMDS,4,"0,1,10,14,19,21",6,"1,17,10,10"
23,2359,506,NMDS,4,"0,1,10,14,19,21",7,"1,17,10,10"
23,2360,506,NMDS,4,"0,1,10,14,19,21",8,"1,17,10,10"
23,2361,506,NMDS,4,"0,1,10,14,19,21",9,"1,2,2,1"
23,2362,506,MDS,4,"0,1,10,14,20,21",0,"1,4,2,2"
23,2363,506,NMDS,4,"0,1,10,14,20,21",1,"1,8,4,4"
23,2364,506,MDS,4,"0,1,10,14,20,21",10,"1,5,17,17"
23,2365,506,NMDS,4,"0,1,10,14,20,21",11,"1,4,2,2"
23,2366,506,NMDS,4,"0,1,10,14,20,21",12,"1,12,1,12"
23,2367,506,NMDS,4,"0,1,10,14,20,21",13,"1,8,4,4"
23,2368,506,MDS,4,"0,1,10,14,20,21",14,"1,8,4,4"
23,2369,506,NMDS,4,"0,1,10,14,20,21",15,"1,19,14,14"
23,2370,506,MDS,4,"0,1,10,14,20,21",16,"1,8,4,4"
23,2371,506,MDS,4,"0,1,10,14,20,21",17,"1,8,4,4"
23,2372,506,NMDS,4,"0,1,10,14,20,21",18,"1,19,14,14"
23,2373,506,NMDS,4,"0,1,10,14,20,21",19,"1,8,4,4"
23,2374,506,NMDS,4,"0,1,10,14,20,21",2,"1,8,4,4"
23,2375,506,MDS,4,"0,1,10,14,20,21",20,"1,3,13,13"
23,2376,506,NMDS,4,"0,1,10,14,20,21",21,"1,7,10,10"
23,2377,506,NMDS,4,"0,1,10,14,20,21",22,"1,8,4,4"
23,2378,506,MDS,4,"0,1,10,14,20,21",3,"1,8,4,4"
23,2379,506,MDS,4,"0,1,10,14,20,21",4,"1,8,4,4"
23,2380,506,NMDS,4,"0,1,10,14,20,21",5,"1,3,13,13"
23,2381,506,MDS,4,"0,1,10,14,20,21",6,"1,3,13,13"
23,2382,506,NMDS,4,"0,1,10,14,20,21",7,"1,4,2,2"
23,2383,506,NMDS,4,"0,1,10,14,20,21",8,"1,4,2,2"
23,2384,506,NMDS,4,"0,1,10,14,20,21",9,"1,3,13,13"
23,2385,506,NMDS,4,"0,1,10,14,20,22",0,"1,16,8,8"
23,2386,506,NMDS,4,"0,1,10,14,20,22",1,"1,6,3,3"
23,2387,506,NMDS,4,"0,1,10,14,20,22",10,"1,14,20,20"
23,2388,506,NMDS,4,"0,1,10,14,20,22",11,"1,20,20,10"
23,2389,506,NMDS,4,"0,1,10,14,20,22",12,"1,17,20,20"
23,2390,506,NMDS,4,"0,1,10,14,20,22",13,"1,16,8,8"
23,2391,506,NMDS,4,"0,1,10,14,20,22",14,"1,6,3,3"
23,2392,506,NMDS,4,"0,1,10,14,20,22",15,"1,16,8,8"
23,2393,506,MDS,4,"0,1,10,14,20,22",16,"1,8,18,18"
23,2394,506,MDS,4,"0,1,10,14,20,22",17,"1,16,8,8"
23,2395,506,MDS,4,"0,1,10,14,20,22",18,"1,16,8,8"
23,2396,506,NMDS,4,"0,1,10,14,20,22",19,"1,19,14,14"
23,2397,506,NMDS,4,"0,1,10,14,20,22",2,"1,16,8,8"
23,2398,506,NMDS,4,"0,1,10,14,20,22",20,"1,14,7,7"
23,2399,506,NMDS,4,"0,1,10,14,20,22",21,"1,16,8,8"
23,2400,506,MDS,4,"0,1,10,14,20,22",22,"1,16,8,8"
23,2401,506,MDS,4,"0,1,10,14,20,22",3,"1,17,20,20"
23,2402,506,MDS,4,"0,1,10,14,20,22",4,"1,6,3,3"
23,2403,506,MDS,4,"0,1,10,14,20,22",5,"1,6,3,3"
23,2404,506,NMDS,4,"0,1,10,14,20,22",6,"1,14,7,7"
23,2405,506,NMDS,4,"0,1,10,14,20,22",7,"1,19,14,14"
23,2406,506,NMDS,4,"0,1,10,14,20,22",8,"1,16,8,8"
23,2407,506,NMDS,4,"0,1,10,14,20,22",9,"1,3,13,13"
23,2408,506,NMDS,4,"0,1,10,14,21,22",0,"1,5,14,14"
23,2409,506,NMDS,4,"0,1,10,14,21,22",1,"1,5,14,14"
23,2410,506,NMDS,4,"0,1,10,14,21,22",10,"1,19,14,14"
23,2411,506,NMDS,4,"0,1,10,14,21,22",11,"1,5,14,14"
23,2412,506,NMDS,4,"0,1,10,14,21,22",12,"1,5,14,14"
23,2413,506,NMDS,4,"0,1,10,14,21,22",13,"1,6,3,3"
23,2414,506,NMDS,4,"0,1,10,14,21,22",14,"1,6,3,3"
23,2415,506,NMDS,4,"0,1,10,14,21,22",15,"1,6,3,3"
23,2416,506,MDS,4,"0,1,10,14,21,22",16,"1,19,14,14"
23,2417,506,MDS,4,"0,1,10,14,21,22",17,"1,5,14,14"
23,2418,506,MDS,4,"0,1,10,14,21,22",18,"1,21,7,7"
23,2419,506,MDS,4,"0,1,10,14,21,22",19,"1,14,7,7"
23,2420,506,NMDS,4,"0,1,10,14,21,22",2,"1,15,19,19"
23,2421,506,NMDS,4,"0,1,10,14,21,22",20,"1,5,14,14"
23,2422,506,NMDS,4,"0,1,10,14,21,22",21,"1,12,1,12"
23,2423,506,NMDS,4,"0,1,10,14,21,22",22,"1,5,14,14"
23,2424,506,MDS,4,"0,1,10,14,21,22",3,"1,5,14,14"
23,2425,506,MDS,4,"0,1,10,14,21,22",4,"1,21,7,7"
23,2426,506,MDS,4,"0,1,10,14,21,22",5,"1,5,14,14"
23,2427,506,MDS,4,"0,1,10,14,21,22",6,"1,14,7,7"
23,2428,506,NMDS,4,"0,1,10,14,21,22",7,"1,14,7,7"
23,2429,506,NMDS,4,"0,1,10,14,21,22",8,"1,5,14,14"
23,2430,506,NMDS,4,"0,1,10,14,21,22",9,"1,5,14,14"
23,2431,506,MDS,4,"0,1,10,15,16,17",0,"1,2,12,12"
23,2432,506,MDS,4,"0,1,10,15,16,17",1,"1,12,6,6"
23,2433,506,NMDS,4,"0,1,10,15,16,17",10,"1,12,6,6"
23,2434,506,NMDS,4,"0,1,10,15,16,17",11,"1,2,12,12"
23,2435,506,MDS,4,"0,1,10,15,16,17",12,"1,12,6,6"
23,2436,506,MDS,4,"0,1,10,15,16,17",13,"1,16,8,8"
23,2437,506,MDS,4,"0,1,10,15,16,17",14,"1,14,5,14"
23,2438,506,MDS,4,"0,1,10,15,16,17",15,"1,1,6,6"
23,2439,506,NMDS,4,"0,1,10,15,16,17",16,"1,16,8,8"
23,2440,506,NMDS,4,"0,1,10,15,16,17",17,"1,2,12,12"
23,2441,506,NMDS,4,"0,1,10,15,16,17",18,"1,12,6,6"
23,2442,506,NMDS,4,"0,1,10,15,16,17",19,"1,12,6,6"
23,2443,506,NMDS,4,"0,1,10,15,16,17",2,"1,12,6,6"
23,2444,506,NMDS,4,"0,1,10,15,16,17",20,"1,16,8,8"
23,2445,506,MDS,4,"0,1,10,15,16,17",21,"1,12,6,6"
23,2446,506,MDS,4,"0,1,10,15,16,17",22,"1,12,6,6"
23,2447,506,NMDS,4,"0,1,10,15,16,17",3,"1,16,8,8"
23,2448,506,NMDS,4,"0,1,10,15,16,17",4,"1,16,8,8"
23,2449,506,NMDS,4,"0,1,10,15,16,17",5,"1,16,8,8"
23,2450,506,MDS,4,"0,1,10,15,16,17",6,"1,16,8,8"
23,2451,506,MDS,4,"0,1,10,15,16,17",7,"1,4,2,2"
23,2452,506,NMDS,4,"0,1,10,15,16,17",8,"1,16,8,8"
23,2453,506,NMDS,4,"0,1,10,15,16,17",9,"1,16,8,8"
23,2454,506,MDS,4,"0,1,10,15,16,18",0,"1,22,11,11"
23,2455,506,MDS,4,"0,1,10,15,16,18",1,"1,17,20,20"
23,2456,506,NMDS,4,"0,1,10,15,16,18",10,"1,2,12,12"
23,2457,506,NMDS,4,"0,1,10,15,16,18",11,"1,2,12,12"
23,2458,506,NMDS,4,"0,1,10,15,16,18",12,"1,13,18,18"
23,2459,506,MDS,4,"0,1,10,15,16,18",13,"1,18,13,18"
23,2460,506,MDS,4,"0,1,10,15,16,18",14,"1,10,14,14"
23,2461,506,MDS,4,"0,1,10,15,16,18",15,"1,9,16,16"
23,2462,506,NMDS,4,"0,1,10,15,16,18",16,"1,13,18,18"
23,2463,506,NMDS,4,"0,1,10,15,16,18",17,"1,13,18,18"
23,2464,506,NMDS,4,"0,1,10,15,16,18",18,"1,22,11,11"
23,2465,506,NMDS,4,"0,1,10,15,16,18",19,"1,13,18,18"
23,2466,506,NMDS,4,"0,1,10,15,16,18",2,"1,13,18,18"
23,2467,506,NMDS,4,"0,1,10,15,16,18",20,"1,13,18,18"
23,2468,506,NMDS,4,"0,1,10,15,16,18",21,"1,13,18,18"
23,2469,506,MDS,4,"0,1,10,15,16,18",22,"1,9,16,16"
23,2470,506,NMDS,4,"0,1,10,15,16,18",3,"1,13,18,18"
23,2471,506,NMDS,4,"0,1,10,15,16,18",4,"1,13,18,18"
23,2472,506,NMDS,4,"0,1,10,15,16,18",5,"1,13,18,18"
23,2473,506,NMDS,4,"0,1,10,15,16,18",6,"1,13,18,18"
23,2474,506,MDS,4,"0,1,10,15,16,18",7,"1,2,12,12"
23,2475,506,NMDS,4,"0,1,10,15,16,18",8,"1,17,20,20"
23,2476,506,NMDS,4,"0,1,10,15,16,18",9,"1,13,18,18"
23,2477,506,MDS,4,"0,1,10,15,16,19",0,"1,3,12,12"
23,2478,506,MDS,4,"0,1,10,15,16,19",1,"1,2,12,12"
23,2479,506,MDS,4,"0,1,10,15,16,19",10,"1,2,12,12"
23,2480,506,NMDS,4,"0,1,10,15,16,19",11,"1,2,12,12"
23,2481,506,NMDS,4,"0,1,10,15,16,19",12,"1,2,12,12"
23,2482,506,NMDS,4,"0,1,10,15,16,19",13,"1,2,12,12"
23,2483,506,MDS,4,"0,1,10,15,16,19",14,"1,9,8,8"
23,2484,506,MDS,4,"0,1,10,15,16,19",15,"1,15,21,21"
23,2485,506,NMDS,4,"0,1,10,15,16,19",16,"1,2,12,12"
23,2486,506,NMDS,4,"0,1,10,15,16,19",17,"1,18,18,6"
23,2487,506,NMDS,4,"0,1,10,15,16,19",18,"1,2,12,12"
23,2488,506,MDS,4,"0,1,10,15,16,19",19,"1,10,8,8"
23,2489,506,NMDS,4,"0,1,10,15,16,19",2,"1,3,12,12"
23,2490,506,NMDS,4,"0,1,10,15,16,19",20,"1,9,8,8"
23,2491,506,NMDS,4,"0,1,10,15,16,19",21,"1,16,4,4"
23,2492,506,NMDS,4,"0,1,10,15,16,19",22,"1,9,8,8"
23,2493,506,NMDS,4,"0,1,10,15,16,19",3,"1,2,12,12"
23,2494,506,NMDS,4,"0,1,10,15,16,19",4,"1,15,21,21"
23,2495,506,MDS,4,"0,1,10,15,16,19",5,"1,2,12,12"
23,2496,506,NMDS,4,"0,1,10,15,16,19",6,"1,1,4,4"
23,2497,506,NMDS,4,"0,1,10,15,16,19",7,"1,2,12,12"
23,2498,506,NMDS,4,"0,1,10,15,16,19",8,"1,9,8,8"
23,2499,506,NMDS,4,"0,1,10,15,16,19",9,"1,9,8,8"
23,2500,506,NMDS,4,"0,1,10,15,16,21",0,"1,8,4,4"
23,2501,506,NMDS,4,"0,1,10,15,16,21",1,"1,3,19,19"
23,2502,506,MDS,4,"0,1,10,15,16,21",10,"1,6,3,3"
23,2503,506,NMDS,4,"0,1,10,15,16,21",11,"1,4,10,10"
23,2504,506,MDS,4,"0,1,10,15,16,21",12,"1,8,16,8"
23,2505,506,NMDS,4,"0,1,10,15,16,21",13,"1,8,4,4"
23,2506,506,NMDS,4,"0,1,10,15,16,21",14,"1,8,4,4"
23,2507,506,NMDS,4,"0,1,10,15,16,21",15,"1,6,3,3"
23,2508,506,NMDS,4,"0,1,10,15,16,21",16,"1,6,3,3"
23,2509,506,NMDS,4,"0,1,10,15,16,21",17,"1,8,4,4"
23,2510,506,NMDS,4,"0,1,10,15,16,21",18,"1,8,4,4"
23,2511,506,MDS,4,"0,1,10,15,16,21",19,"1,8,4,4"
23,2512,506,NMDS,4,"0,1,10,15,16,21",2,"1,8,4,4"
23,2513,506,MDS,4,"0,1,10,15,16,21",20,"1,9,16,16"
23,2514,506,MDS,4,"0,1,10,15,16,21",21,"1,8,4,4"
23,2515,506,NMDS,4,"0,1,10,15,16,21",22,"1,6,3,3"
23,2516,506,NMDS,4,"0,1,10,15,16,21",3,"1,4,10,10"
23,2517,506,NMDS,4,"0,1,10,15,16,21",4,"1,8,4,4"
23,2518,506,MDS,4,"0,1,10,15,16,21",5,"1,9,16,16"
23,2519,506,NMDS,4,"0,1,10,15,16,21",6,"1,6,3,3"
23,2520,506,MDS,4,"0,1,10,15,16,21",7,"1,20,4,4"
23,2521,506,NMDS,4,"0,1,10,15,16,21",8,"1,8,4,4"
23,2522,506,NMDS,4,"0,1,10,15,16,21",9,"1,8,4,4"
23,2523,506,MDS,4,"0,1,10,15,17,18",0,"1,13,12,12"
23,2524,506,MDS,4,"0,1,10,15,17,18",1,"1,19,21,21"
23,2525,506,NMDS,4,"0,1,10,15,17,18",10,"1,12,6,6"
23,2526,506,NMDS,4,"0,1,10,15,17,18",11,"1,10,5,5"
23,2527,506,NMDS,4,"0,1,10,15,17,18",12,"1,13,12,12"
23,2528,506,NMDS,4,"0,1,10,15,17,18",13,"1,19,21,21"
23,2529,506,MDS,4,"0,1,10,15,17,18",14,"1,11,20,20"
23,2530,506,MDS,4,"0,1,10,15,17,18",15,"1,19,21,21"
23,2531,506,NMDS,4,"0,1,10,15,17,18",16,"1,12,6,6"
23,2532,506,MDS,4,"0,1,10,15,17,18",17,"1,12,6,6"
23,2533,506,NMDS,4,"0,1,10,15,17,18",18,"1,12,6,6"
23,2534,506,NMDS,4,"0,1,10,15,17,18",19,"1,12,6,6"
23,2535,506,NMDS,4,"0,1,10,15,17,18",2,"1,10,5,5"
23,2536,506,NMDS,4,"0,1,10,15,17,18",20,"1,17,20,20"
23,2537,506,MDS,4,"0,1,10,15,17,18",21,"1,9,16,16"
23,2538,506,NMDS,4,"0,1,10,15,17,18",22,"1,12,6,6"
23,2539,506,NMDS,4,"0,1,10,15,17,18",3,"1,4,20,10"
23,2540,506,NMDS,4,"0,1,10,15,17,18",4,"1,12,6,6"
23,2541,506,NMDS,4,"0,1,10,15,17,18",5,"1,9,16,16"
23,2542,506,NMDS,4,"0,1,10,15,17,18",6,"1,9,16,16"
23,2543,506,MDS,4,"0,1,10,15,17,18",7,"1,12,6,6"
23,2544,506,MDS,4,"0,1,10,15,17,18",8,"1,9,16,16"
23,2545,506,NMDS,4,"0,1,10,15,17,18",9,"1,13,12,12"
23,2546,506,MDS,4,"0,1,10,15,17,20",0,"1,1,8,8"
23,2547,506,NMDS,4,"0,1,10,15,17,20",1,"1,16,8,8"
23,2548,506,NMDS,4,"0,1,10,15,17,20",10,"1,10,5,5"
23,2549,506,NMDS,4,"0,1,10,15,17,20",11,"1,16,8,8"
23,2550,506,NMDS,4,"0,1,10,15,17,20",12,"1,17,20,20"
23,2551,506,NMDS,4,"0,1,10,15,17,20",13,"1,16,8,8"
23,2552,506,NMDS,4,"0,1,10,15,17,20",14,"1,16,8,8"
23,2553,506,NMDS,4,"0,1,10,15,17,20",15,"1,16,8,8"
23,2554,506,NMDS,4,"0,1,10,15,17,20",16,"1,16,8,8"
23,2555,506,MDS,4,"0,1,10,15,17,20",17,"1,17,20,20"
23,2556,506,NMDS,4,"0,1,10,15,17,20",18,"1,10,5,5"
23,2557,506,NMDS,4,"0,1,10,15,17,20",19,"1,16,8,8"
23,2558,506,NMDS,4,"0,1,10,15,17,20",2,"1,16,8,8"
23,2559,506,MDS,4,"0,1,10,15,17,20",20,"1,16,8,8"
23,2560,506,NMDS,4,"0,1,10,15,17,20",21,"1,17,20,20"
23,2561,506,NMDS,4,"0,1,10,15,17,20",22,"1,3,13,13"
23,2562,506,NMDS,4,"0,1,10,15,17,20",3,"1,7,10,10"
23,2563,506,NMDS,4,"0,1,10,15,17,20",4,"1,8,1,8"
23,2564,506,NMDS,4,"0,1,10,15,17,20",5,"1,1,8,8"
23,2565,506,NMDS,4,"0,1,10,15,17,20",6,"1,10,5,5"
23,2566,506,NMDS,4,"0,1,10,15,17,20",7,"1,10,5,5"
23,2567,506,NMDS,4,"0,1,10,15,17,20",8,"1,16,8,8"
23,2568,506,NMDS,4,"0,1,10,15,17,20",9,"1,1,8,8"
23,2569,506,NMDS,4,"0,1,10,15,17,21",0,"1,1,8,8"
23,2570,506,MDS,4,"0,1,10,15,17,21",1,"1,1,8,8"
23,2571,506,NMDS,4,"0,1,10,15,17,21",10,"1,16,8,8"
23,2572,506,NMDS,4,"0,1,10,15,17,21",11,"1,16,8,8"
23,2573,506,MDS,4,"0,1,10,15,17,21",12,"1,8,4,4"
23,2574,506,NMDS,4,"0,1,10,15,17,21",13,"1,1,8,8"
23,2575,506,NMDS,4,"0,1,10,15,17,21",14,"1,8,4,4"
23,2576,506,NMDS,4,"0,1,10,15,17,21",15,"1,16,8,8"
23,2577,506,NMDS,4,"0,1,10,15,17,21",16,"1,16,8,8"
23,2578,506,MDS,4,"0,1,10,15,17,21",17,"1,12,1,12"
23,2579,506,NMDS,4,"0,1,10,15,17,21",18,"1,8,4,4"
23,2580,506,NMDS,4,"0,1,10,15,17,21",19,"1,16,8,8"
23,2581,506,NMDS,4,"0,1,10,15,17,21",2,"1,16,8,8"
23,2582,506,MDS,4,"0,1,10,15,17,21",20,"1,16,8,8"
23,2583,506,MDS,4,"0,1,10,15,17,21",21,"1,4,2,2"
23,2584,506,NMDS,4,"0,1,10,15,17,21",22,"1,4,2,2"
23,2585,506,NMDS,4,"0,1,10,15,17,21",3,"1,8,4,4"
23,2586,506,NMDS,4,"0,1,10,15,17,21",4,"1,8,4,4"
23,2587,506,NMDS,4,"0,1,10,15,17,21",5,"1,16,8,8"
23,2588,506,MDS,4,"0,1,10,15,17,21",6,"1,4,2,2"
23,2589,506,NMDS,4,"0,1,10,15,17,21",7,"1,17,21,21"
23,2590,506,NMDS,4,"0,1,10,15,17,21",8,"1,16,8,8"
23,2591,506,NMDS,4,"0,1,10,15,17,21",9,"1,16,8,8"
23,2592,506,MDS,4,"0,1,10,15,18,19",0,"1,6,6,3"
23,2593,506,NMDS,4,"0,1,10,15,18,19",1,"1,17,21,21"
23,2594,506,NMDS,4,"0,1,10,15,18,19",10,"1,18,6,6"
23,2595,506,NMDS,4,"0,1,10,15,18,19",11,"1,18,6,6"
23,2596,506,NMDS,4,"0,1,10,15,18,19",12,"1,18,6,6"
23,2597,506,MDS,4,"0,1,10,15,18,19",13,"1,17,21,21"
23,2598,506,NMDS,4,"0,1,10,15,18,19",14,"1,17,21,21"
23,2599,506,NMDS,4,"0,1,10,15,18,19",15,"1,18,6,6"
23,2600,506,NMDS,4,"0,1,10,15,18,19",16,"1,17,21,21"
23,2601,506,MDS,4,"0,1,10,15,18,19",17,"1,18,6,6"
23,2602,506,MDS,4,"0,1,10,15,18,19",18,"1,2,12,12"
23,2603,506,NMDS,4,"0,1,10,15,18,19",19,"1,18,6,6"
23,2604,506,NMDS,4,"0,1,10,15,18,19",2,"1,18,6,6"
23,2605,506,NMDS,4,"0,1,10,15,18,19",20,"1,2,12,12"
23,2606,506,NMDS,4,"0,1,10,15,18,19",21,"1,2,12,12"
23,2607,506,MDS,4,"0,1,10,15,18,19",22,"1,4,9,9"
23,2608,506,NMDS,4,"0,1,10,15,18,19",3,"1,4,9,9"
23,2609,506,MDS,4,"0,1,10,15,18,19",4,"1,18,6,6"
23,2610,506,NMDS,4,"0,1,10,15,18,19",5,"1,4,9,9"
23,2611,506,NMDS,4,"0,1,10,15,18,19",6,"1,18,6,6"
23,2612,506,NMDS,4,"0,1,10,15,18,19",7,"1,2,12,12"
23,2613,506,MDS,4,"0,1,10,15,18,19",8,"1,18,6,6"
23,2614,506,MDS,4,"0,1,10,15,18,19",9,"1,18,6,6"
23,2615,506,MDS,4,"0,1,10,15,18,20",0,"1,14,7,7"
23,2616,506,MDS,4,"0,1,10,15,18,20",1,"1,13,18,18"
23,2617,506,NMDS,4,"0,1,10,15,18,20",10,"1,14,7,7"
23,2618,506,NMDS,4,"0,1,10,15,18,20",11,"1,5,14,14"
23,2619,506,NMDS,4,"0,1,10,15,18,20",12,"1,14,7,7"
23,2620,506,NMDS,4,"0,1,10,15,18,20",13,"1,5,14,14"
23,2621,506,MDS,4,"0,1,10,15,18,20",14,"1,8,18,18"
23,2622,506,NMDS,4,"0,1,10,15,18,20",15,"1,8,1,8"
23,2623,506,NMDS,4,"0,1,10,15,18,20",16,"1,5,14,14"
23,2624,506,MDS,4,"0,1,10,15,18,20",17,"1,1,8,8"
23,2625,506,MDS,4,"0,1,10,15,18,20",18,"1,14,7,7"
23,2626,506,NMDS,4,"0,1,10,15,18,20",19,"1,5,14,14"
23,2627,506,NMDS,4,"0,1,10,15,18,20",2,"1,13,18,18"
23,2628,506,NMDS,4,"0,1,10,15,18,20",20,"1,13,18,18"
23,2629,506,NMDS,4,"0,1,10,15,18,20",21,"1,13,18,18"
23,2630,506,NMDS,4,"0,1,10,15,18,20",22,"1,5,14,14"
23,2631,506,NMDS,4,"0,1,10,15,18,20",3,"1,5,14,14"
23,2632,506,MDS,4,"0,1,10,15,18,20",4,"1,5,14,14"
23,2633,506,NMDS,4,"0,1,10,15,18,20",5,"1,1,8,8"
23,2634,506,NMDS,4,"0,1,10,15,18,20",6,"1,5,14,14"
23,2635,506,NMDS,4,"0,1,10,15,18,20",7,"1,13,18,18"
23,2636,506,NMDS,4,"0,1,10,15,18,20",8,"1,5,14,14"
23,2637,506,MDS,4,"0,1,10,15,18,20",9,"1,1,8,8"
23,2638,506,NMDS,4,"0,1,10,15,18,22",0,"1,5,7,7"
23,2639,506,NMDS,4,"0,1,10,15,18,22",1,"1,5,14,14"
23,2640,506,NMDS,4,"0,1,10,15,18,22",10,"1,1,6,6"
23,2641,506,NMDS,4,"0,1,10,15,18,22",11,"1,19,21,21"
23,2642,506,MDS,4,"0,1,10,15,18,22",12,"1,12,6,6"
23,2643,506,MDS,4,"0,1,10,15,18,22",13,"1,12,6,6"
23,2644,506,NMDS,4,"0,1,10,15,18,22",14,"1,5,7,7"
23,2645,506,NMDS,4,"0,1,10,15,18,22",15,"1,12,6,6"
23,2646,506,NMDS,4,"0,1,10,15,18,22",16,"1,11,20,20"
23,2647,506,NMDS,4,"0,1,10,15,18,22",17,"1,5,14,14"
23,2648,506,NMDS,4,"0,1,10,15,18,22",18,"1,12,6,6"
23,2649,506,NMDS,4,"0,1,10,15,18,22",19,"1,5,14,14"
23,2650,506,NMDS,4,"0,1,10,15,18,22",2,"1,5,14,14"
23,2651,506,NMDS,4,"0,1,10,15,18,22",20,"1,5,14,14"
23,2652,506,MDS,4,"0,1,10,15,18,22",21,"1,14,5,14"
23,2653,506,MDS,4,"0,1,10,15,18,22",22,"1,12,6,6"
23,2654,506,NMDS,4,"0,1,10,15,18,22",3,"1,12,6,6"
23,2655,506,NMDS,4,"0,1,10,15,18,22",4,"1,17,20,20"
23,2656,506,NMDS,4,"0,1,10,15,18,22",5,"1,11,17,17"
23,2657,506,NMDS,4,"0,1,10,15,18,22",6,"1,12,6,6"
23,2658,506,MDS,4,"0,1,10,15,18,22",7,"1,12,6,6"
23,2659,506,MDS,4,"0,1,10,15,18,22",8,"1,5,14,14"
23,2660,506,NMDS,4,"0,1,10,15,18,22",9,"1,12,6,6"
23,2661,506,NMDS,4,"0,1,10,15,19,21",0,"1,15,5,5"
23,2662,506,MDS,4,"0,1,10,15,19,21",1,"1,8,18,18"
23,2663,506,MDS,4,"0,1,10,15,19,21",10,"1,8,18,18"
23,2664,506,NMDS,4,"0,1,10,15,19,21",11,"1,21,7,7"
23,2665,506,NMDS,4,"0,1,10,15,19,21",12,"1,21,7,7"
23,2666,506,NMDS,4,"0,1,10,15,19,21",13,"1,8,18,18"
23,2667,506,NMDS,4,"0,1,10,15,19,21",14,"1,21,7,7"
23,2668,506,MDS,4,"0,1,10,15,19,21",15,"1,4,10,10"
23,2669,506,NMDS,4,"0,1,10,15,19,21",16,"1,8,18,18"
23,2670,506,NMDS,4,"0,1,10,15,19,21",17,"1,8,18,18"
23,2671,506,NMDS,4,"0,1,10,15,19,21",18,"1,21,7,7"
23,2672,506,MDS,4,"0,1,10,15,19,21",19,"1,8,18,18"
