q,idx,orbit,type,rho,S,delta,firstHole
31,15637,930,MDS,4,"0,1,10,16,24,27",8,"1,17,16,16"
31,15638,930,NMDS,4,"0,1,10,16,24,27",9,"1,17,16,16"
31,15639,930,NMDS,4,"0,1,10,16,24,28",0,"1,9,20,20"
31,15640,930,MDS,4,"0,1,10,16,24,28",1,"1,9,20,20"
31,15641,930,NMDS,4,"0,1,10,16,24,28",10,"1,25,28,28"
31,15642,930,NMDS,4,"0,1,10,16,24,28",11,"1,9,20,20"
31,15643,930,MDS,4,"0,1,10,16,24,28",12,"1,25,28,28"
31,15644,930,NMDS,4,"0,1,10,16,24,28",13,"1,16,1,16"
31,15645,930,NMDS,4,"0,1,10,16,24,28",14,"1,9,20,20"
31,15646,930,MDS,4,"0,1,10,16,24,28",15,"1,12,4,4"
31,15647,930,MDS,4,"0,1,10,16,24,28",16,"1,25,28,28"
31,15648,930,NMDS,4,"0,1,10,16,24,28",17,"1,25,28,28"
31,15649,930,MDS,4,"0,1,10,16,24,28",18,"1,25,28,28"
31,15650,930,NMDS,4,"0,1,10,16,24,28",19,"1,12,4,4"
31,15651,930,MDS,4,"0,1,10,16,24,28",2,"1,9,20,20"
31,15652,930,MDS,4,"0,1,10,16,24,28",20,"1,25,28,28"
31,15653,930,NMDS,4,"0,1,10,16,24,28",21,"1,4,2,2"
31,15654,930,NMDS,4,"0,1,10,16,24,28",22,"1,25,28,28"
31,15655,930,NMDS,4,"0,1,10,16,24,28",23,"1,25,28,28"
31,15656,930,MDS,4,"0,1,10,16,24,28",24,"1,17,16,16"
31,15657,930,NMDS,4,"0,1,10,16,24,28",25,"1,7,19,19"
31,15658,930,NMDS,4,"0,1,10,16,24,28",26,"1,25,28,28"
31,15659,930,NMDS,4,"0,1,10,16,24,28",27,"1,9,20,20"
31,15660,930,MDS,4,"0,1,10,16,24,28",28,"1,25,28,28"
31,15661,930,NMDS,4,"0,1,10,16,24,28",29,"1,9,20,20"
31,15662,930,NMDS,4,"0,1,10,16,24,28",3,"1,25,28,28"
31,15663,930,MDS,4,"0,1,10,16,24,28",30,"1,4,2,2"
31,15664,930,NMDS,4,"0,1,10,16,24,28",4,"1,25,28,28"
31,15665,930,MDS,4,"0,1,10,16,24,28",5,"1,25,28,28"
31,15666,930,NMDS,4,"0,1,10,16,24,28",6,"1,25,28,28"
31,15667,930,NMDS,4,"0,1,10,16,24,28",7,"1,25,28,28"
31,15668,930,NMDS,4,"0,1,10,16,24,28",8,"1,25,28,28"
31,15669,930,NMDS,4,"0,1,10,16,24,28",9,"1,17,16,16"
31,15670,930,MDS,4,"0,1,10,16,25,26",0,"1,11,21,21"
31,15671,930,MDS,4,"0,1,10,16,25,26",1,"1,1,16,16"
31,15672,930,NMDS,4,"0,1,10,16,25,26",10,"1,11,21,21"
31,15673,930,NMDS,4,"0,1,10,16,25,26",11,"1,1,16,16"
31,15674,930,NMDS,4,"0,1,10,16,25,26",12,"1,1,16,16"
31,15675,930,MDS,4,"0,1,10,16,25,26",13,"1,1,16,16"
31,15676,930,MDS,4,"0,1,10,16,25,26",14,"1,25,19,25"
31,15677,930,NMDS,4,"0,1,10,16,25,26",17,"1,1,16,16"
31,15678,930,MDS,4,"0,1,10,16,25,26",18,"1,21,26,26"
31,15679,930,MDS,4,"0,1,10,16,25,26",19,"1,13,25,25"
31,15680,930,NMDS,4,"0,1,10,16,25,26",20,"1,1,16,16"
31,15681,930,NMDS,4,"0,1,10,16,25,26",21,"1,1,16,16"
31,15682,930,MDS,4,"0,1,10,16,25,26",22,"1,1,16,16"
31,15683,930,MDS,4,"0,1,10,16,25,26",23,"1,1,16,16"
31,15684,930,MDS,4,"0,1,10,16,25,26",7,"1,1,16,16"
31,15685,465,MDS,4,"0,1,10,16,25,26",8,"1,16,26,26"
31,15686,930,NMDS,4,"0,1,10,16,25,27",0,"1,18,9,9"
31,15687,930,MDS,4,"0,1,10,16,25,27",1,"1,1,16,16"
31,15688,930,NMDS,4,"0,1,10,16,25,27",10,"1,1,16,16"
31,15689,930,NMDS,4,"0,1,10,16,25,27",11,"1,1,16,16"
31,15690,930,NMDS,4,"0,1,10,16,25,27",12,"1,1,16,16"
31,15691,930,NMDS,4,"0,1,10,16,25,27",13,"1,1,16,16"
31,15692,930,MDS,4,"0,1,10,16,25,27",14,"1,1,16,16"
31,15693,930,MDS,4,"0,1,10,16,25,27",15,"1,18,9,9"
31,15694,930,MDS,4,"0,1,10,16,25,27",16,"1,16,26,26"
31,15695,930,NMDS,4,"0,1,10,16,25,27",17,"1,1,16,16"
31,15696,930,MDS,4,"0,1,10,16,25,27",18,"1,11,21,21"
31,15697,930,MDS,4,"0,1,10,16,25,27",19,"1,1,16,16"
31,15698,930,MDS,4,"0,1,10,16,25,27",2,"1,11,21,21"
31,15699,930,NMDS,4,"0,1,10,16,25,27",20,"1,1,16,16"
31,15700,930,NMDS,4,"0,1,10,16,25,27",21,"1,1,16,16"
31,15701,930,NMDS,4,"0,1,10,16,25,27",22,"1,1,16,16"
31,15702,930,MDS,4,"0,1,10,16,25,27",23,"1,1,16,16"
31,15703,930,MDS,4,"0,1,10,16,25,27",24,"1,22,21,21"
31,15704,930,MDS,4,"0,1,10,16,25,27",25,"1,1,16,16"
31,15705,930,NMDS,4,"0,1,10,16,25,27",26,"1,4,8,4"
31,15706,930,NMDS,4,"0,1,10,16,25,27",27,"1,18,9,9"
31,15707,930,NMDS,4,"0,1,10,16,25,27",28,"1,18,9,9"
31,15708,930,MDS,4,"0,1,10,16,25,27",29,"1,13,25,25"
31,15709,930,MDS,4,"0,1,10,16,25,27",3,"1,1,16,16"
31,15710,930,MDS,4,"0,1,10,16,25,27",30,"1,11,21,21"
31,15711,930,NMDS,4,"0,1,10,16,25,27",4,"1,1,16,16"
31,15712,930,NMDS,4,"0,1,10,16,25,27",5,"1,11,21,21"
31,15713,930,NMDS,4,"0,1,10,16,25,27",6,"1,1,16,16"
31,15714,930,NMDS,4,"0,1,10,16,25,27",7,"1,11,21,21"
31,15715,930,MDS,4,"0,1,10,16,25,27",8,"1,16,26,26"
31,15716,930,MDS,4,"0,1,10,16,25,27",9,"1,1,16,16"
31,15717,930,MDS,4,"0,1,10,16,26,27",0,"1,1,16,16"
31,15718,930,NMDS,4,"0,1,10,16,26,27",1,"1,1,16,16"
31,15719,930,MDS,4,"0,1,10,16,26,27",10,"1,1,16,16"
31,15720,930,NMDS,4,"0,1,10,16,26,27",11,"1,12,4,4"
31,15721,930,NMDS,4,"0,1,10,16,26,27",12,"1,1,16,16"
31,15722,930,NMDS,4,"0,1,10,16,26,27",13,"1,4,8,4"
31,15723,930,MDS,4,"0,1,10,16,26,27",14,"1,18,9,9"
31,15724,930,MDS,4,"0,1,10,16,26,27",15,"1,18,9,9"
31,15725,930,MDS,4,"0,1,10,16,26,27",16,"1,12,4,4"
31,15726,930,NMDS,4,"0,1,10,16,26,27",17,"1,16,8,8"
31,15727,930,MDS,4,"0,1,10,16,26,27",18,"1,1,16,16"
31,15728,930,MDS,4,"0,1,10,16,26,27",19,"1,1,16,16"
31,15729,930,MDS,4,"0,1,10,16,26,27",2,"1,18,9,9"
31,15730,930,MDS,4,"0,1,10,16,26,27",20,"1,1,16,16"
31,15731,930,NMDS,4,"0,1,10,16,26,27",21,"1,16,8,8"
31,15732,930,NMDS,4,"0,1,10,16,26,27",22,"1,1,16,16"
31,15733,930,NMDS,4,"0,1,10,16,26,27",23,"1,1,16,16"
31,15734,930,MDS,4,"0,1,10,16,26,27",24,"1,5,9,9"
31,15735,930,MDS,4,"0,1,10,16,26,27",25,"1,16,8,8"
31,15736,930,NMDS,4,"0,1,10,16,26,27",26,"1,1,16,16"
31,15737,930,NMDS,4,"0,1,10,16,26,27",27,"1,1,16,16"
31,15738,930,NMDS,4,"0,1,10,16,26,27",28,"1,1,16,16"
31,15739,930,MDS,4,"0,1,10,16,26,27",29,"1,27,9,9"
31,15740,930,MDS,4,"0,1,10,16,26,27",3,"1,1,16,16"
31,15741,930,MDS,4,"0,1,10,16,26,27",30,"1,4,2,2"
31,15742,930,MDS,4,"0,1,10,16,26,27",4,"1,1,16,16"
31,15743,930,NMDS,4,"0,1,10,16,26,27",5,"1,16,8,8"
31,15744,930,NMDS,4,"0,1,10,16,26,27",6,"1,16,8,8"
31,15745,930,NMDS,4,"0,1,10,16,26,27",7,"1,1,16,16"
31,15746,930,MDS,4,"0,1,10,16,26,27",8,"1,18,9,9"
31,15747,930,MDS,4,"0,1,10,16,26,27",9,"1,1,16,16"
31,15748,930,MDS,4,"0,1,10,16,26,28",0,"1,11,21,21"
31,15749,930,MDS,4,"0,1,10,16,26,28",1,"1,1,16,16"
31,15750,930,MDS,4,"0,1,10,16,26,28",10,"1,1,16,16"
31,15751,930,NMDS,4,"0,1,10,16,26,28",11,"1,25,19,25"
31,15752,930,NMDS,4,"0,1,10,16,26,28",12,"1,1,16,16"
31,15753,930,NMDS,4,"0,1,10,16,26,28",13,"1,1,16,16"
31,15754,930,NMDS,4,"0,1,10,16,26,28",14,"1,11,21,21"
31,15755,930,MDS,4,"0,1,10,16,26,28",15,"1,12,4,4"
31,15756,930,MDS,4,"0,1,10,16,26,28",16,"1,1,16,16"
31,15757,930,NMDS,4,"0,1,10,16,26,28",17,"1,1,16,16"
31,15758,930,MDS,4,"0,1,10,16,26,28",18,"1,1,16,16"
31,15759,930,MDS,4,"0,1,10,16,26,28",19,"1,11,21,21"
31,15760,930,NMDS,4,"0,1,10,16,26,28",2,"1,18,9,9"
31,15761,930,MDS,4,"0,1,10,16,26,28",20,"1,12,4,4"
31,15762,930,NMDS,4,"0,1,10,16,26,28",21,"1,11,21,21"
31,15763,930,MDS,4,"0,1,10,16,26,28",22,"1,1,16,16"
31,15764,930,NMDS,4,"0,1,10,16,26,28",23,"1,11,21,21"
31,15765,930,NMDS,4,"0,1,10,16,26,28",24,"1,1,16,16"
31,15766,930,MDS,4,"0,1,10,16,26,28",25,"1,1,16,16"
31,15767,930,NMDS,4,"0,1,10,16,26,28",26,"1,1,16,16"
31,15768,930,NMDS,4,"0,1,10,16,26,28",27,"1,1,16,16"
31,15769,930,MDS,4,"0,1,10,16,26,28",28,"1,17,16,16"
31,15770,930,NMDS,4,"0,1,10,16,26,28",29,"1,2,16,16"
31,15771,930,MDS,4,"0,1,10,16,26,28",3,"1,1,16,16"
31,15772,930,MDS,4,"0,1,10,16,26,28",30,"1,1,16,16"
31,15773,930,MDS,4,"0,1,10,16,26,28",4,"1,1,16,16"
31,15774,930,NMDS,4,"0,1,10,16,26,28",5,"1,11,21,21"
31,15775,930,NMDS,4,"0,1,10,16,26,28",6,"1,18,9,9"
31,15776,930,NMDS,4,"0,1,10,16,26,28",7,"1,18,9,9"
31,15777,930,NMDS,4,"0,1,10,16,26,28",8,"1,11,21,21"
31,15778,930,MDS,4,"0,1,10,16,26,28",9,"1,1,16,16"
31,15779,930,NMDS,4,"0,1,10,16,26,30",0,"1,11,21,21"
31,15780,930,MDS,4,"0,1,10,16,26,30",1,"1,7,25,25"
31,15781,930,NMDS,4,"0,1,10,16,26,30",10,"1,1,16,16"
31,15782,930,NMDS,4,"0,1,10,16,26,30",11,"1,1,16,16"
31,15783,930,NMDS,4,"0,1,10,16,26,30",12,"1,1,16,16"
31,15784,930,MDS,4,"0,1,10,16,26,30",13,"1,1,16,16"
31,15785,930,MDS,4,"0,1,10,16,26,30",14,"1,11,21,21"
31,15786,930,NMDS,4,"0,1,10,16,26,30",15,"1,1,16,16"
31,15787,930,NMDS,4,"0,1,10,16,26,30",16,"1,11,21,21"
31,15788,930,NMDS,4,"0,1,10,16,26,30",17,"1,1,16,16"
31,15789,930,MDS,4,"0,1,10,16,26,30",18,"1,1,16,16"
31,15790,930,MDS,4,"0,1,10,16,26,30",19,"1,22,21,21"
31,15791,930,MDS,4,"0,1,10,16,26,30",2,"1,5,9,9"
31,15792,930,MDS,4,"0,1,10,16,26,30",20,"1,18,18,9"
31,15793,930,NMDS,4,"0,1,10,16,26,30",21,"1,11,21,21"
31,15794,930,MDS,4,"0,1,10,16,26,30",22,"1,11,21,21"
31,15795,930,MDS,4,"0,1,10,16,26,30",23,"1,1,16,16"
31,15796,930,MDS,4,"0,1,10,16,26,30",24,"1,1,16,16"
31,15797,930,NMDS,4,"0,1,10,16,26,30",25,"1,1,16,16"
31,15798,930,NMDS,4,"0,1,10,16,26,30",26,"1,1,16,16"
31,15799,930,NMDS,4,"0,1,10,16,26,30",27,"1,1,16,16"
31,15800,930,MDS,4,"0,1,10,16,26,30",28,"1,11,21,21"
31,15801,930,MDS,4,"0,1,10,16,26,30",29,"1,22,21,21"
31,15802,930,MDS,4,"0,1,10,16,26,30",3,"1,1,16,16"
31,15803,930,MDS,4,"0,1,10,16,26,30",30,"1,1,16,16"
31,15804,930,NMDS,4,"0,1,10,16,26,30",4,"1,1,16,16"
31,15805,930,NMDS,4,"0,1,10,16,26,30",5,"1,1,16,16"
31,15806,930,NMDS,4,"0,1,10,16,26,30",6,"1,16,8,8"
31,15807,930,MDS,4,"0,1,10,16,26,30",7,"1,1,16,16"
31,15808,930,MDS,4,"0,1,10,16,26,30",8,"1,16,8,8"
31,15809,930,NMDS,4,"0,1,10,16,26,30",9,"1,11,21,21"
31,15810,930,MDS,4,"0,1,10,16,28,29",0,"1,19,19,25"
31,15811,930,MDS,4,"0,1,10,16,28,29",1,"1,19,19,25"
31,15812,930,MDS,4,"0,1,10,16,28,29",10,"1,24,24,12"
31,15813,930,NMDS,4,"0,1,10,16,28,29",11,"1,19,19,25"
31,15814,930,MDS,4,"0,1,10,16,28,29",12,"1,19,19,25"
31,15815,930,NMDS,4,"0,1,10,16,28,29",13,"1,19,19,25"
31,15816,930,NMDS,4,"0,1,10,16,28,29",14,"1,19,19,25"
31,15817,930,NMDS,4,"0,1,10,16,28,29",15,"1,19,19,25"
31,15818,930,MDS,4,"0,1,10,16,28,29",16,"1,1,16,8"
31,15819,930,NMDS,4,"0,1,10,16,28,29",17,"1,11,1,21"
31,15820,930,MDS,4,"0,1,10,16,28,29",18,"1,19,19,25"
31,15821,930,MDS,4,"0,1,10,16,28,29",19,"1,27,27,29"
31,15822,930,MDS,4,"0,1,10,16,28,29",2,"1,27,27,29"
31,15823,930,MDS,4,"0,1,10,16,28,29",20,"1,19,19,25"
31,15824,930,MDS,4,"0,1,10,16,28,29",21,"1,24,24,12"
31,15825,930,MDS,4,"0,1,10,16,28,29",22,"1,24,24,12"
31,15826,930,NMDS,4,"0,1,10,16,28,29",23,"1,19,19,25"
31,15827,930,NMDS,4,"0,1,10,16,28,29",24,"1,1,16,8"
31,15828,930,MDS,4,"0,1,10,16,28,29",25,"1,19,19,25"
31,15829,930,NMDS,4,"0,1,10,16,28,29",26,"1,1,16,8"
31,15830,930,NMDS,4,"0,1,10,16,28,29",27,"1,24,24,12"
31,15831,930,MDS,4,"0,1,10,16,28,29",28,"1,19,19,25"
31,15832,930,NMDS,4,"0,1,10,16,28,29",29,"1,1,16,8"
31,15833,930,MDS,4,"0,1,10,16,28,29",3,"1,19,19,25"
31,15834,930,NMDS,4,"0,1,10,16,28,29",30,"1,19,19,25"
31,15835,930,MDS,4,"0,1,10,16,28,29",4,"1,24,24,12"
31,15836,930,NMDS,4,"0,1,10,16,28,29",5,"1,19,19,25"
31,15837,930,MDS,4,"0,1,10,16,28,29",6,"1,24,24,12"
31,15838,930,NMDS,4,"0,1,10,16,28,29",7,"1,19,19,25"
31,15839,930,NMDS,4,"0,1,10,16,28,29",8,"1,24,24,12"
31,15840,930,NMDS,4,"0,1,10,16,28,29",9,"1,19,19,25"
31,15841,930,NMDS,4,"0,1,10,16,28,30",0,"1,11,21,21"
31,15842,930,MDS,4,"0,1,10,16,28,30",1,"1,1,8,8"
31,15843,930,NMDS,4,"0,1,10,16,28,30",10,"1,18,9,9"
31,15844,930,NMDS,4,"0,1,10,16,28,30",11,"1,1,16,16"
31,15845,930,NMDS,4,"0,1,10,16,28,30",12,"1,1,16,16"
31,15846,930,NMDS,4,"0,1,10,16,28,30",13,"1,1,16,16"
31,15847,930,NMDS,4,"0,1,10,16,28,30",14,"1,1,16,16"
31,15848,930,NMDS,4,"0,1,10,16,28,30",15,"1,5,9,9"
31,15849,930,NMDS,4,"0,1,10,16,28,30",16,"1,11,21,21"
31,15850,930,NMDS,4,"0,1,10,16,28,30",17,"1,1,16,16"
31,15851,930,MDS,4,"0,1,10,16,28,30",18,"1,1,16,16"
31,15852,930,MDS,4,"0,1,10,16,28,30",19,"1,11,21,21"
31,15853,930,MDS,4,"0,1,10,16,28,30",2,"1,11,21,21"
31,15854,930,MDS,4,"0,1,10,16,28,30",20,"1,1,16,16"
31,15855,930,MDS,4,"0,1,10,16,28,30",21,"1,1,16,16"
31,15856,930,MDS,4,"0,1,10,16,28,30",22,"1,11,21,21"
31,15857,930,NMDS,4,"0,1,10,16,28,30",23,"1,11,21,21"
31,15858,930,MDS,4,"0,1,10,16,28,30",24,"1,21,21,26"
31,15859,930,NMDS,4,"0,1,10,16,28,30",25,"1,1,16,16"
31,15860,930,NMDS,4,"0,1,10,16,28,30",26,"1,1,16,16"
31,15861,930,NMDS,4,"0,1,10,16,28,30",27,"1,5,9,9"
31,15862,930,NMDS,4,"0,1,10,16,28,30",28,"1,1,16,16"
31,15863,930,NMDS,4,"0,1,10,16,28,30",29,"1,5,9,9"
31,15864,930,MDS,4,"0,1,10,16,28,30",3,"1,1,16,16"
31,15865,930,MDS,4,"0,1,10,16,28,30",30,"1,1,16,16"
31,15866,930,MDS,4,"0,1,10,16,28,30",4,"1,1,16,16"
31,15867,930,MDS,4,"0,1,10,16,28,30",5,"1,1,16,16"
31,15868,930,NMDS,4,"0,1,10,16,28,30",6,"1,11,21,21"
31,15869,930,NMDS,4,"0,1,10,16,28,30",7,"1,1,16,16"
31,15870,930,NMDS,4,"0,1,10,16,28,30",8,"1,1,16,16"
31,15871,930,NMDS,4,"0,1,10,16,28,30",9,"1,1,16,16"
31,15872,930,MDS,4,"0,1,10,17,18,19",0,"1,17,16,16"
31,15873,930,MDS,4,"0,1,10,17,18,19",1,"1,17,16,16"
31,15874,930,MDS,4,"0,1,10,17,18,19",10,"1,24,8,8"
31,15875,930,NMDS,4,"0,1,10,17,18,19",11,"1,17,16,16"
31,15876,930,MDS,4,"0,1,10,17,18,19",12,"1,24,8,8"
31,15877,930,MDS,4,"0,1,10,17,18,19",13,"1,16,4,4"
31,15878,930,NMDS,4,"0,1,10,17,18,19",14,"1,17,16,16"
31,15879,930,NMDS,4,"0,1,10,17,18,19",15,"1,17,16,16"
31,15880,930,NMDS,4,"0,1,10,17,18,19",16,"1,17,16,16"
31,15881,930,MDS,4,"0,1,10,17,18,19",17,"1,17,16,16"
31,15882,930,NMDS,4,"0,1,10,17,18,19",18,"1,24,8,8"
31,15883,930,NMDS,4,"0,1,10,17,18,19",19,"1,17,16,16"
31,15884,930,MDS,4,"0,1,10,17,18,19",2,"1,17,16,16"
31,15885,930,NMDS,4,"0,1,10,17,18,19",20,"1,24,8,8"
31,15886,930,MDS,4,"0,1,10,17,18,19",21,"1,17,16,16"
31,15887,930,MDS,4,"0,1,10,17,18,19",22,"1,8,16,8"
31,15888,930,NMDS,4,"0,1,10,17,18,19",23,"1,17,16,16"
31,15889,930,MDS,4,"0,1,10,17,18,19",24,"1,17,16,16"
31,15890,930,MDS,4,"0,1,10,17,18,19",25,"1,12,4,4"
31,15891,930,MDS,4,"0,1,10,17,18,19",26,"1,17,16,16"
31,15892,930,NMDS,4,"0,1,10,17,18,19",27,"1,12,4,4"
31,15893,930,NMDS,4,"0,1,10,17,18,19",28,"1,17,16,16"
31,15894,930,NMDS,4,"0,1,10,17,18,19",29,"1,2,16,16"
31,15895,930,MDS,4,"0,1,10,17,18,19",3,"1,24,8,8"
31,15896,930,NMDS,4,"0,1,10,17,18,19",30,"1,17,16,16"
31,15897,930,NMDS,4,"0,1,10,17,18,19",4,"1,2,16,16"
31,15898,930,NMDS,4,"0,1,10,17,18,19",5,"1,17,16,16"
31,15899,930,NMDS,4,"0,1,10,17,18,19",6,"1,24,8,8"
31,15900,930,NMDS,4,"0,1,10,17,18,19",7,"1,17,16,16"
31,15901,930,MDS,4,"0,1,10,17,18,19",8,"1,5,9,9"
31,15902,930,MDS,4,"0,1,10,17,18,19",9,"1,24,8,8"
31,15903,930,NMDS,4,"0,1,10,17,18,20",0,"1,21,26,26"
31,15904,930,MDS,4,"0,1,10,17,18,20",1,"1,21,26,26"
31,15905,930,MDS,4,"0,1,10,17,18,20",10,"1,21,26,26"
31,15906,930,NMDS,4,"0,1,10,17,18,20",11,"1,24,12,12"
31,15907,930,MDS,4,"0,1,10,17,18,20",12,"1,24,8,8"
31,15908,930,MDS,4,"0,1,10,17,18,20",13,"1,21,26,26"
31,15909,930,NMDS,4,"0,1,10,17,18,20",14,"1,16,26,26"
31,15910,930,MDS,4,"0,1,10,17,18,20",15,"1,21,26,26"
31,15911,930,NMDS,4,"0,1,10,17,18,20",16,"1,8,4,4"
31,15912,930,NMDS,4,"0,1,10,17,18,20",17,"1,8,4,4"
31,15913,930,NMDS,4,"0,1,10,17,18,20",18,"1,21,26,26"
31,15914,930,NMDS,4,"0,1,10,17,18,20",19,"1,21,26,26"
31,15915,930,MDS,4,"0,1,10,17,18,20",2,"1,21,26,26"
31,15916,930,MDS,4,"0,1,10,17,18,20",20,"1,21,26,26"
31,15917,930,NMDS,4,"0,1,10,17,18,20",21,"1,21,26,26"
31,15918,930,MDS,4,"0,1,10,17,18,20",22,"1,21,26,26"
31,15919,930,MDS,4,"0,1,10,17,18,20",23,"1,8,4,4"
31,15920,930,NMDS,4,"0,1,10,17,18,20",24,"1,24,8,8"
31,15921,930,MDS,4,"0,1,10,17,18,20",25,"1,24,12,12"
31,15922,930,MDS,4,"0,1,10,17,18,20",26,"1,8,4,4"
31,15923,930,NMDS,4,"0,1,10,17,18,20",27,"1,16,26,26"
31,15924,930,NMDS,4,"0,1,10,17,18,20",28,"1,1,11,21"
31,15925,930,NMDS,4,"0,1,10,17,18,20",29,"1,21,26,26"
31,15926,930,MDS,4,"0,1,10,17,18,20",3,"1,21,26,26"
31,15927,930,NMDS,4,"0,1,10,17,18,20",30,"1,8,4,4"
31,15928,930,NMDS,4,"0,1,10,17,18,20",4,"1,21,26,26"
31,15929,930,NMDS,4,"0,1,10,17,18,20",5,"1,21,26,26"
31,15930,930,NMDS,4,"0,1,10,17,18,20",6,"1,21,26,26"
31,15931,930,NMDS,4,"0,1,10,17,18,20",7,"1,21,26,26"
31,15932,930,NMDS,4,"0,1,10,17,18,20",8,"1,21,26,26"
31,15933,930,MDS,4,"0,1,10,17,18,20",9,"1,21,26,26"
31,15934,930,MDS,4,"0,1,10,17,18,25",0,"1,21,26,26"
31,15935,930,MDS,4,"0,1,10,17,18,25",1,"1,21,26,26"
31,15936,930,MDS,4,"0,1,10,17,18,25",10,"1,21,26,26"
31,15937,930,NMDS,4,"0,1,10,17,18,25",11,"1,21,26,26"
31,15938,930,NMDS,4,"0,1,10,17,18,25",12,"1,24,12,12"
31,15939,930,NMDS,4,"0,1,10,17,18,25",13,"1,21,26,26"
31,15940,930,NMDS,4,"0,1,10,17,18,25",14,"1,21,26,26"
31,15941,930,MDS,4,"0,1,10,17,18,25",15,"1,21,26,26"
31,15942,930,MDS,4,"0,1,10,17,18,25",16,"1,8,4,4"
31,15943,930,MDS,4,"0,1,10,17,18,25",17,"1,21,26,26"
31,15944,930,NMDS,4,"0,1,10,17,18,25",18,"1,8,4,4"
31,15945,930,NMDS,4,"0,1,10,17,18,25",19,"1,21,26,26"
31,15946,930,MDS,4,"0,1,10,17,18,25",2,"1,21,26,26"
31,15947,930,MDS,4,"0,1,10,17,18,25",20,"1,21,26,26"
31,15948,930,NMDS,4,"0,1,10,17,18,25",21,"1,21,26,26"
31,15949,930,NMDS,4,"0,1,10,17,18,25",22,"1,7,25,25"
31,15950,930,MDS,4,"0,1,10,17,18,25",23,"1,8,4,4"
31,15951,930,MDS,4,"0,1,10,17,18,25",24,"1,16,4,4"
31,15952,930,MDS,4,"0,1,10,17,18,25",25,"1,16,4,4"
31,15953,930,NMDS,4,"0,1,10,17,18,25",26,"1,4,2,2"
31,15954,930,NMDS,4,"0,1,10,17,18,25",27,"1,21,26,26"
31,15955,930,NMDS,4,"0,1,10,17,18,25",28,"1,8,4,4"
31,15956,930,NMDS,4,"0,1,10,17,18,25",29,"1,22,11,11"
31,15957,930,MDS,4,"0,1,10,17,18,25",3,"1,24,12,12"
31,15958,930,MDS,4,"0,1,10,17,18,25",30,"1,8,4,4"
31,15959,930,NMDS,4,"0,1,10,17,18,25",4,"1,21,26,26"
31,15960,930,NMDS,4,"0,1,10,17,18,25",5,"1,21,26,26"
31,15961,930,MDS,4,"0,1,10,17,18,25",6,"1,25,19,25"
31,15962,930,MDS,4,"0,1,10,17,18,25",7,"1,21,26,26"
31,15963,930,MDS,4,"0,1,10,17,18,25",8,"1,21,26,26"
31,15964,930,MDS,4,"0,1,10,17,18,25",9,"1,20,4,4"
31,15965,930,MDS,4,"0,1,10,17,18,26",0,"1,17,16,16"
31,15966,930,MDS,4,"0,1,10,17,18,26",1,"1,1,16,16"
31,15967,930,MDS,4,"0,1,10,17,18,26",10,"1,1,16,16"
31,15968,930,NMDS,4,"0,1,10,17,18,26",11,"1,1,16,16"
31,15969,930,NMDS,4,"0,1,10,17,18,26",12,"1,1,16,16"
31,15970,930,NMDS,4,"0,1,10,17,18,26",13,"1,1,16,16"
31,15971,930,NMDS,4,"0,1,10,17,18,26",14,"1,21,26,26"
31,15972,930,MDS,4,"0,1,10,17,18,26",15,"1,1,16,16"
31,15973,930,MDS,4,"0,1,10,17,18,26",16,"1,1,16,16"
31,15974,930,MDS,4,"0,1,10,17,18,26",17,"1,25,19,25"
31,15975,930,NMDS,4,"0,1,10,17,18,26",18,"1,1,16,16"
31,15976,930,NMDS,4,"0,1,10,17,18,26",19,"1,1,16,16"
31,15977,930,MDS,4,"0,1,10,17,18,26",2,"1,21,26,26"
31,15978,930,MDS,4,"0,1,10,17,18,26",20,"1,1,16,16"
31,15979,930,MDS,4,"0,1,10,17,18,26",21,"1,21,26,26"
31,15980,930,NMDS,4,"0,1,10,17,18,26",22,"1,1,16,16"
31,15981,930,NMDS,4,"0,1,10,17,18,26",23,"1,1,16,16"
31,15982,930,MDS,4,"0,1,10,17,18,26",24,"1,2,16,16"
31,15983,930,MDS,4,"0,1,10,17,18,26",25,"1,24,8,8"
31,15984,930,MDS,4,"0,1,10,17,18,26",26,"1,9,20,20"
31,15985,930,NMDS,4,"0,1,10,17,18,26",27,"1,1,16,16"
31,15986,930,NMDS,4,"0,1,10,17,18,26",28,"1,1,16,16"
31,15987,930,NMDS,4,"0,1,10,17,18,26",29,"1,21,26,26"
31,15988,930,MDS,4,"0,1,10,17,18,26",3,"1,21,26,26"
31,15989,930,NMDS,4,"0,1,10,17,18,26",30,"1,18,9,9"
31,15990,930,NMDS,4,"0,1,10,17,18,26",4,"1,17,16,16"
31,15991,930,NMDS,4,"0,1,10,17,18,26",5,"1,1,16,16"
31,15992,930,NMDS,4,"0,1,10,17,18,26",6,"1,21,26,26"
31,15993,930,MDS,4,"0,1,10,17,18,26",7,"1,1,16,16"
31,15994,930,MDS,4,"0,1,10,17,18,26",8,"1,1,16,16"
31,15995,930,MDS,4,"0,1,10,17,18,26",9,"1,21,26,26"
31,15996,930,MDS,4,"0,1,10,17,18,28",0,"1,21,26,26"
31,15997,930,NMDS,4,"0,1,10,17,18,28",1,"1,1,16,16"
31,15998,930,MDS,4,"0,1,10,17,18,28",10,"1,1,16,16"
