q,idx,orbit,type,rho,S,delta,firstHole
29,4047,812,MDS,4,"0,1,10,12,19,21",18,"1,11,10,10"
29,4048,812,MDS,4,"0,1,10,12,19,21",19,"1,16,15,15"
29,4049,812,NMDS,4,"0,1,10,12,19,21",2,"1,16,15,15"
29,4050,812,NMDS,4,"0,1,10,12,19,21",20,"1,16,15,15"
29,4051,812,NMDS,4,"0,1,10,12,19,21",21,"1,1,10,10"
29,4052,812,NMDS,4,"0,1,10,12,19,21",22,"1,16,15,15"
29,4053,812,NMDS,4,"0,1,10,12,19,21",23,"1,16,15,15"
29,4054,812,MDS,4,"0,1,10,12,19,21",24,"1,16,15,15"
29,4055,812,MDS,4,"0,1,10,12,19,21",25,"1,1,10,10"
29,4056,812,MDS,4,"0,1,10,12,19,21",26,"1,16,15,15"
29,4057,812,MDS,4,"0,1,10,12,19,21",27,"1,1,10,10"
29,4058,812,MDS,4,"0,1,10,12,19,21",28,"1,16,15,15"
29,4059,812,NMDS,4,"0,1,10,12,19,21",3,"1,16,1,15"
29,4060,812,NMDS,4,"0,1,10,12,19,21",4,"1,16,15,15"
29,4061,812,NMDS,4,"0,1,10,12,19,21",5,"1,1,10,10"
29,4062,812,MDS,4,"0,1,10,12,19,21",6,"1,16,15,15"
29,4063,812,MDS,4,"0,1,10,12,19,21",7,"1,1,10,10"
29,4064,812,MDS,4,"0,1,10,12,19,21",8,"1,16,15,15"
29,4065,812,MDS,4,"0,1,10,12,19,21",9,"1,9,25,25"
29,4066,812,NMDS,4,"0,1,10,12,19,22",0,"1,10,20,10"
29,4067,812,NMDS,4,"0,1,10,12,19,22",1,"1,16,15,15"
29,4068,812,MDS,4,"0,1,10,12,19,22",10,"1,1,10,10"
29,4069,812,NMDS,4,"0,1,10,12,19,22",11,"1,16,15,15"
29,4070,812,NMDS,4,"0,1,10,12,19,22",12,"1,16,15,15"
29,4071,812,NMDS,4,"0,1,10,12,19,22",13,"1,16,15,15"
29,4072,812,MDS,4,"0,1,10,12,19,22",14,"1,11,10,10"
29,4073,812,NMDS,4,"0,1,10,12,19,22",15,"1,16,15,15"
29,4074,812,MDS,4,"0,1,10,12,19,22",16,"1,18,6,6"
29,4075,812,MDS,4,"0,1,10,12,19,22",17,"1,11,10,10"
29,4076,812,MDS,4,"0,1,10,12,19,22",18,"1,11,10,10"
29,4077,812,MDS,4,"0,1,10,12,19,22",19,"1,16,15,15"
29,4078,812,NMDS,4,"0,1,10,12,19,22",2,"1,16,15,15"
29,4079,812,NMDS,4,"0,1,10,12,19,22",20,"1,1,10,10"
29,4080,812,MDS,4,"0,1,10,12,19,22",21,"1,1,22,22"
29,4081,812,NMDS,4,"0,1,10,12,19,22",22,"1,16,15,15"
29,4082,812,NMDS,4,"0,1,10,12,19,22",23,"1,16,15,15"
29,4083,812,NMDS,4,"0,1,10,12,19,22",24,"1,16,15,15"
29,4084,812,MDS,4,"0,1,10,12,19,22",25,"1,1,10,10"
29,4085,812,MDS,4,"0,1,10,12,19,22",26,"1,18,6,6"
29,4086,812,MDS,4,"0,1,10,12,19,22",27,"1,16,15,15"
29,4087,812,MDS,4,"0,1,10,12,19,22",28,"1,1,10,10"
29,4088,812,NMDS,4,"0,1,10,12,19,22",3,"1,16,15,15"
29,4089,812,NMDS,4,"0,1,10,12,19,22",4,"1,5,21,21"
29,4090,812,NMDS,4,"0,1,10,12,19,22",5,"1,16,15,15"
29,4091,812,NMDS,4,"0,1,10,12,19,22",6,"1,16,15,15"
29,4092,812,MDS,4,"0,1,10,12,19,22",7,"1,1,10,10"
29,4093,812,MDS,4,"0,1,10,12,19,22",8,"1,16,15,15"
29,4094,812,MDS,4,"0,1,10,12,19,22",9,"1,16,15,15"
29,4095,812,NMDS,4,"0,1,10,12,19,23",0,"1,17,25,25"
29,4096,812,NMDS,4,"0,1,10,12,19,23",1,"1,18,6,6"
29,4097,812,MDS,4,"0,1,10,12,19,23",10,"1,17,25,25"
29,4098,812,NMDS,4,"0,1,10,12,19,23",11,"1,18,6,6"
29,4099,812,NMDS,4,"0,1,10,12,19,23",12,"1,13,25,25"
29,4100,812,NMDS,4,"0,1,10,12,19,23",13,"1,18,6,6"
29,4101,812,NMDS,4,"0,1,10,12,19,23",14,"1,18,6,6"
29,4102,812,MDS,4,"0,1,10,12,19,23",15,"1,18,6,6"
29,4103,812,NMDS,4,"0,1,10,12,19,23",16,"1,23,13,13"
29,4104,812,MDS,4,"0,1,10,12,19,23",17,"1,17,25,25"
29,4105,812,MDS,4,"0,1,10,12,19,23",18,"1,13,25,25"
29,4106,812,MDS,4,"0,1,10,12,19,23",19,"1,17,25,25"
29,4107,812,NMDS,4,"0,1,10,12,19,23",2,"1,18,6,6"
29,4108,812,NMDS,4,"0,1,10,12,19,23",20,"1,10,13,13"
29,4109,812,MDS,4,"0,1,10,12,19,23",21,"1,18,6,6"
29,4110,812,NMDS,4,"0,1,10,12,19,23",22,"1,23,27,27"
29,4111,812,NMDS,4,"0,1,10,12,19,23",23,"1,18,6,6"
29,4112,812,NMDS,4,"0,1,10,12,19,23",24,"1,18,6,6"
29,4113,812,NMDS,4,"0,1,10,12,19,23",25,"1,13,25,25"
29,4114,812,MDS,4,"0,1,10,12,19,23",26,"1,18,6,6"
29,4115,812,MDS,4,"0,1,10,12,19,23",27,"1,18,6,6"
29,4116,812,MDS,4,"0,1,10,12,19,23",28,"1,18,6,6"
29,4117,812,NMDS,4,"0,1,10,12,19,23",3,"1,18,6,6"
29,4118,812,NMDS,4,"0,1,10,12,19,23",4,"1,10,13,13"
29,4119,812,NMDS,4,"0,1,10,12,19,23",5,"1,18,6,6"
29,4120,812,NMDS,4,"0,1,10,12,19,23",6,"1,18,6,6"
29,4121,812,NMDS,4,"0,1,10,12,19,23",7,"1,18,6,6"
29,4122,812,MDS,4,"0,1,10,12,19,23",8,"1,18,6,6"
29,4123,812,MDS,4,"0,1,10,12,19,23",9,"1,23,25,27"
29,4124,812,NMDS,4,"0,1,10,12,19,24",0,"1,10,17,17"
29,4125,812,NMDS,4,"0,1,10,12,19,24",1,"1,23,13,13"
29,4126,812,MDS,4,"0,1,10,12,19,24",10,"1,23,22,22"
29,4127,812,NMDS,4,"0,1,10,12,19,24",11,"1,11,10,10"
29,4128,812,NMDS,4,"0,1,10,12,19,24",12,"1,11,10,10"
29,4129,812,NMDS,4,"0,1,10,12,19,24",13,"1,11,10,10"
29,4130,812,NMDS,4,"0,1,10,12,19,24",14,"1,11,10,10"
29,4131,812,NMDS,4,"0,1,10,12,19,24",15,"1,11,10,10"
29,4132,812,MDS,4,"0,1,10,12,19,24",16,"1,11,10,10"
29,4133,812,NMDS,4,"0,1,10,12,19,24",17,"1,11,10,10"
29,4134,812,MDS,4,"0,1,10,12,19,24",18,"1,11,10,10"
29,4135,812,MDS,4,"0,1,10,12,19,24",19,"1,23,22,22"
29,4136,812,NMDS,4,"0,1,10,12,19,24",2,"1,1,22,22"
29,4137,812,NMDS,4,"0,1,10,12,19,24",20,"1,22,15,22"
29,4138,812,MDS,4,"0,1,10,12,19,24",21,"1,23,13,13"
29,4139,812,NMDS,4,"0,1,10,12,19,24",22,"1,1,22,22"
29,4140,812,NMDS,4,"0,1,10,12,19,24",23,"1,11,10,10"
29,4141,812,NMDS,4,"0,1,10,12,19,24",24,"1,1,22,22"
29,4142,812,NMDS,4,"0,1,10,12,19,24",25,"1,11,10,10"
29,4143,812,NMDS,4,"0,1,10,12,19,24",26,"1,11,10,10"
29,4144,812,MDS,4,"0,1,10,12,19,24",27,"1,11,10,10"
29,4145,812,MDS,4,"0,1,10,12,19,24",28,"1,10,17,17"
29,4146,812,NMDS,4,"0,1,10,12,19,24",3,"1,11,10,10"
29,4147,812,MDS,4,"0,1,10,12,19,24",4,"1,23,22,22"
29,4148,812,NMDS,4,"0,1,10,12,19,24",5,"1,2,10,10"
29,4149,812,NMDS,4,"0,1,10,12,19,24",6,"1,1,22,22"
29,4150,812,NMDS,4,"0,1,10,12,19,24",7,"1,11,10,10"
29,4151,812,NMDS,4,"0,1,10,12,19,24",8,"1,11,10,10"
29,4152,812,MDS,4,"0,1,10,12,19,24",9,"1,11,10,10"
29,4153,812,NMDS,4,"0,1,10,12,19,25",0,"1,16,15,15"
29,4154,812,NMDS,4,"0,1,10,12,19,25",1,"1,16,15,15"
29,4155,812,MDS,4,"0,1,10,12,19,25",10,"1,1,10,10"
29,4156,812,NMDS,4,"0,1,10,12,19,25",11,"1,16,15,15"
29,4157,812,NMDS,4,"0,1,10,12,19,25",12,"1,18,6,6"
29,4158,812,NMDS,4,"0,1,10,12,19,25",13,"1,16,15,15"
29,4159,812,MDS,4,"0,1,10,12,19,25",14,"1,18,6,6"
29,4160,812,NMDS,4,"0,1,10,12,19,25",15,"1,16,15,15"
29,4161,812,NMDS,4,"0,1,10,12,19,25",16,"1,1,10,10"
29,4162,812,MDS,4,"0,1,10,12,19,25",17,"1,16,15,15"
29,4163,812,NMDS,4,"0,1,10,12,19,25",18,"1,11,10,10"
29,4164,812,MDS,4,"0,1,10,12,19,25",19,"1,1,22,22"
29,4165,812,NMDS,4,"0,1,10,12,19,25",2,"1,16,15,15"
29,4166,812,NMDS,4,"0,1,10,12,19,25",20,"1,16,15,15"
29,4167,812,MDS,4,"0,1,10,12,19,25",21,"1,18,6,6"
29,4168,812,NMDS,4,"0,1,10,12,19,25",22,"1,16,15,15"
29,4169,812,NMDS,4,"0,1,10,12,19,25",23,"1,16,15,15"
29,4170,812,MDS,4,"0,1,10,12,19,25",24,"1,16,15,15"
29,4171,812,NMDS,4,"0,1,10,12,19,25",25,"1,1,10,10"
29,4172,812,NMDS,4,"0,1,10,12,19,25",26,"1,11,10,10"
29,4173,812,NMDS,4,"0,1,10,12,19,25",27,"1,16,15,15"
29,4174,812,MDS,4,"0,1,10,12,19,25",28,"1,1,10,10"
29,4175,812,NMDS,4,"0,1,10,12,19,25",3,"1,19,27,27"
29,4176,812,MDS,4,"0,1,10,12,19,25",4,"1,1,10,10"
29,4177,812,MDS,4,"0,1,10,12,19,25",5,"1,16,15,15"
29,4178,812,NMDS,4,"0,1,10,12,19,25",6,"1,16,15,15"
29,4179,812,NMDS,4,"0,1,10,12,19,25",7,"1,16,15,15"
29,4180,812,NMDS,4,"0,1,10,12,19,25",8,"1,16,15,15"
29,4181,812,NMDS,4,"0,1,10,12,19,25",9,"1,22,15,22"
29,4182,812,NMDS,4,"0,1,10,12,19,26",0,"1,16,15,15"
29,4183,812,NMDS,4,"0,1,10,12,19,26",1,"1,1,10,10"
29,4184,812,NMDS,4,"0,1,10,12,19,26",10,"1,1,10,10"
29,4185,812,NMDS,4,"0,1,10,12,19,26",11,"1,16,15,15"
29,4186,812,NMDS,4,"0,1,10,12,19,26",12,"1,18,6,6"
29,4187,812,NMDS,4,"0,1,10,12,19,26",13,"1,23,22,22"
29,4188,812,MDS,4,"0,1,10,12,19,26",14,"1,16,15,15"
29,4189,812,MDS,4,"0,1,10,12,19,26",15,"1,16,15,15"
29,4190,812,NMDS,4,"0,1,10,12,19,26",16,"1,1,10,10"
29,4191,812,NMDS,4,"0,1,10,12,19,26",17,"1,16,15,15"
29,4192,812,MDS,4,"0,1,10,12,19,26",18,"1,17,15,15"
29,4193,812,NMDS,4,"0,1,10,12,19,26",19,"1,16,15,15"
29,4194,812,NMDS,4,"0,1,10,12,19,26",2,"1,16,15,15"
29,4195,812,NMDS,4,"0,1,10,12,19,26",20,"1,16,15,15"
29,4196,812,MDS,4,"0,1,10,12,19,26",21,"1,1,10,10"
29,4197,812,NMDS,4,"0,1,10,12,19,26",22,"1,16,15,15"
29,4198,812,NMDS,4,"0,1,10,12,19,26",23,"1,1,20,10"
29,4199,812,MDS,4,"0,1,10,12,19,26",24,"1,16,15,15"
29,4200,812,MDS,4,"0,1,10,12,19,26",25,"1,17,25,25"
29,4201,812,NMDS,4,"0,1,10,12,19,26",26,"1,18,6,6"
29,4202,812,NMDS,4,"0,1,10,12,19,26",27,"1,16,15,15"
29,4203,812,NMDS,4,"0,1,10,12,19,26",28,"1,16,15,15"
29,4204,812,NMDS,4,"0,1,10,12,19,26",3,"1,16,15,15"
29,4205,812,MDS,4,"0,1,10,12,19,26",4,"1,17,15,15"
29,4206,812,MDS,4,"0,1,10,12,19,26",5,"1,16,15,15"
29,4207,812,MDS,4,"0,1,10,12,19,26",6,"1,16,15,15"
29,4208,812,NMDS,4,"0,1,10,12,19,26",7,"1,17,15,15"
29,4209,812,NMDS,4,"0,1,10,12,19,26",8,"1,16,15,15"
29,4210,812,NMDS,4,"0,1,10,12,19,26",9,"1,16,15,15"
29,4211,812,NMDS,4,"0,1,10,12,19,27",0,"1,1,22,22"
29,4212,812,NMDS,4,"0,1,10,12,19,27",1,"1,1,22,22"
29,4213,812,NMDS,4,"0,1,10,12,19,27",10,"1,1,22,22"
29,4214,812,NMDS,4,"0,1,10,12,19,27",11,"1,13,25,25"
29,4215,812,NMDS,4,"0,1,10,12,19,27",12,"1,1,22,22"
29,4216,812,NMDS,4,"0,1,10,12,19,27",13,"1,1,22,22"
29,4217,812,MDS,4,"0,1,10,12,19,27",14,"1,18,15,15"
29,4218,812,MDS,4,"0,1,10,12,19,27",15,"1,1,22,22"
29,4219,812,MDS,4,"0,1,10,12,19,27",16,"1,9,25,25"
29,4220,812,NMDS,4,"0,1,10,12,19,27",17,"1,1,22,22"
29,4221,812,NMDS,4,"0,1,10,12,19,27",18,"1,13,25,25"
29,4222,812,MDS,4,"0,1,10,12,19,27",19,"1,15,15,22"
29,4223,812,NMDS,4,"0,1,10,12,19,27",2,"1,1,22,22"
29,4224,812,NMDS,4,"0,1,10,12,19,27",20,"1,17,15,15"
29,4225,812,MDS,4,"0,1,10,12,19,27",21,"1,13,25,25"
29,4226,812,NMDS,4,"0,1,10,12,19,27",22,"1,1,22,22"
29,4227,812,NMDS,4,"0,1,10,12,19,27",23,"1,1,22,22"
29,4228,812,MDS,4,"0,1,10,12,19,27",24,"1,13,25,25"
29,4229,812,MDS,4,"0,1,10,12,19,27",25,"1,1,22,22"
29,4230,812,MDS,4,"0,1,10,12,19,27",26,"1,1,22,22"
29,4231,812,NMDS,4,"0,1,10,12,19,27",27,"1,1,22,22"
29,4232,812,NMDS,4,"0,1,10,12,19,27",28,"1,13,25,25"
29,4233,812,NMDS,4,"0,1,10,12,19,27",3,"1,1,22,22"
29,4234,812,MDS,4,"0,1,10,12,19,27",4,"1,17,15,15"
29,4235,812,MDS,4,"0,1,10,12,19,27",5,"1,10,17,17"
29,4236,812,MDS,4,"0,1,10,12,19,27",6,"1,1,22,22"
29,4237,812,MDS,4,"0,1,10,12,19,27",7,"1,13,25,25"
29,4238,812,NMDS,4,"0,1,10,12,19,27",8,"1,23,13,13"
29,4239,812,NMDS,4,"0,1,10,12,19,27",9,"1,13,25,25"
29,4240,812,NMDS,4,"0,1,10,12,19,28",0,"1,22,20,20"
29,4241,812,NMDS,4,"0,1,10,12,19,28",1,"1,13,25,25"
29,4242,812,NMDS,4,"0,1,10,12,19,28",10,"1,13,25,25"
29,4243,812,NMDS,4,"0,1,10,12,19,28",11,"1,13,25,25"
29,4244,812,NMDS,4,"0,1,10,12,19,28",12,"1,13,25,25"
29,4245,812,NMDS,4,"0,1,10,12,19,28",13,"1,13,25,25"
29,4246,812,MDS,4,"0,1,10,12,19,28",14,"1,13,25,25"
29,4247,812,MDS,4,"0,1,10,12,19,28",15,"1,13,25,25"
29,4248,812,MDS,4,"0,1,10,12,19,28",16,"1,5,25,25"
29,4249,812,MDS,4,"0,1,10,12,19,28",17,"1,13,25,25"
29,4250,812,NMDS,4,"0,1,10,12,19,28",18,"1,13,25,25"
29,4251,812,NMDS,4,"0,1,10,12,19,28",19,"1,13,25,25"
29,4252,812,NMDS,4,"0,1,10,12,19,28",2,"1,22,20,20"
29,4253,812,NMDS,4,"0,1,10,12,19,28",20,"1,22,20,20"
29,4254,812,NMDS,4,"0,1,10,12,19,28",21,"1,13,25,25"
29,4255,812,NMDS,4,"0,1,10,12,19,28",22,"1,22,20,20"
29,4256,812,NMDS,4,"0,1,10,12,19,28",23,"1,13,25,25"
29,4257,812,MDS,4,"0,1,10,12,19,28",24,"1,13,25,25"
29,4258,812,MDS,4,"0,1,10,12,19,28",25,"1,5,25,25"
29,4259,812,MDS,4,"0,1,10,12,19,28",26,"1,13,27,27"
29,4260,812,MDS,4,"0,1,10,12,19,28",27,"1,22,15,22"
29,4261,812,NMDS,4,"0,1,10,12,19,28",28,"1,26,21,21"
29,4262,812,NMDS,4,"0,1,10,12,19,28",3,"1,13,25,25"
29,4263,812,MDS,4,"0,1,10,12,19,28",4,"1,15,20,20"
29,4264,812,MDS,4,"0,1,10,12,19,28",5,"1,13,25,25"
29,4265,812,MDS,4,"0,1,10,12,19,28",6,"1,22,20,20"
29,4266,812,MDS,4,"0,1,10,12,19,28",7,"1,26,21,21"
29,4267,812,MDS,4,"0,1,10,12,19,28",8,"1,13,25,25"
29,4268,812,NMDS,4,"0,1,10,12,19,28",9,"1,13,25,25"
29,4269,812,MDS,4,"0,1,10,12,20,21",0,"1,26,13,13"
29,4270,812,NMDS,4,"0,1,10,12,20,21",1,"1,15,22,22"
29,4271,812,MDS,4,"0,1,10,12,20,21",10,"1,15,22,22"
29,4272,812,NMDS,4,"0,1,10,12,20,21",11,"1,10,5,5"
29,4273,812,NMDS,4,"0,1,10,12,20,21",12,"1,10,5,5"
29,4274,812,NMDS,4,"0,1,10,12,20,21",13,"1,15,22,22"
29,4275,812,NMDS,4,"0,1,10,12,20,21",14,"1,15,22,22"
29,4276,812,MDS,4,"0,1,10,12,20,21",15,"1,15,22,22"
29,4277,812,MDS,4,"0,1,10,12,20,21",16,"1,26,13,13"
29,4278,812,MDS,4,"0,1,10,12,20,21",17,"1,15,22,22"
29,4279,812,MDS,4,"0,1,10,12,20,21",18,"1,15,22,22"
29,4280,812,MDS,4,"0,1,10,12,20,21",19,"1,15,22,22"
29,4281,812,NMDS,4,"0,1,10,12,20,21",2,"1,15,22,22"
29,4282,812,MDS,4,"0,1,10,12,20,21",20,"1,15,22,22"
29,4283,812,NMDS,4,"0,1,10,12,20,21",21,"1,15,22,22"
29,4284,812,NMDS,4,"0,1,10,12,20,21",22,"1,15,22,22"
29,4285,812,NMDS,4,"0,1,10,12,20,21",23,"1,1,10,10"
29,4286,812,NMDS,4,"0,1,10,12,20,21",24,"1,15,22,22"
29,4287,812,MDS,4,"0,1,10,12,20,21",25,"1,15,22,22"
29,4288,812,MDS,4,"0,1,10,12,20,21",26,"1,1,10,10"
29,4289,812,MDS,4,"0,1,10,12,20,21",27,"1,15,22,22"
29,4290,812,MDS,4,"0,1,10,12,20,21",28,"1,10,5,5"
29,4291,812,NMDS,4,"0,1,10,12,20,21",3,"1,15,22,22"
29,4292,812,NMDS,4,"0,1,10,12,20,21",4,"1,1,10,10"
29,4293,812,NMDS,4,"0,1,10,12,20,21",5,"1,26,13,13"
29,4294,812,MDS,4,"0,1,10,12,20,21",6,"1,15,10,5"
29,4295,812,MDS,4,"0,1,10,12,20,21",7,"1,15,22,22"
29,4296,812,MDS,4,"0,1,10,12,20,21",8,"1,1,10,10"
29,4297,812,MDS,4,"0,1,10,12,20,21",9,"1,22,11,11"
29,4298,812,MDS,4,"0,1,10,12,20,22",0,"1,5,17,17"
29,4299,812,NMDS,4,"0,1,10,12,20,22",1,"1,20,10,10"
29,4300,812,MDS,4,"0,1,10,12,20,22",10,"1,20,10,10"
29,4301,812,NMDS,4,"0,1,10,12,20,22",11,"1,20,10,10"
29,4302,812,MDS,4,"0,1,10,12,20,22",12,"1,20,10,10"
29,4303,812,NMDS,4,"0,1,10,12,20,22",13,"1,8,22,22"
29,4304,812,NMDS,4,"0,1,10,12,20,22",14,"1,20,10,10"
29,4305,812,NMDS,4,"0,1,10,12,20,22",15,"1,15,22,22"
29,4306,812,MDS,4,"0,1,10,12,20,22",16,"1,5,17,17"
29,4307,812,MDS,4,"0,1,10,12,20,22",17,"1,20,10,10"
29,4308,812,MDS,4,"0,1,10,12,20,22",18,"1,15,22,22"
29,4309,812,MDS,4,"0,1,10,12,20,22",19,"1,20,20,10"
29,4310,812,NMDS,4,"0,1,10,12,20,22",2,"1,20,10,10"
29,4311,812,MDS,4,"0,1,10,12,20,22",20,"1,20,10,10"
29,4312,812,NMDS,4,"0,1,10,12,20,22",21,"1,8,22,22"
29,4313,812,NMDS,4,"0,1,10,12,20,22",22,"1,20,10,10"
29,4314,812,NMDS,4,"0,1,10,12,20,22",23,"1,20,10,10"
29,4315,812,MDS,4,"0,1,10,12,20,22",24,"1,21,25,25"
29,4316,812,NMDS,4,"0,1,10,12,20,22",25,"1,20,10,10"
29,4317,812,MDS,4,"0,1,10,12,20,22",26,"1,15,22,22"
29,4318,812,MDS,4,"0,1,10,12,20,22",27,"1,15,22,22"
29,4319,812,MDS,4,"0,1,10,12,20,22",28,"1,20,10,10"
29,4320,812,NMDS,4,"0,1,10,12,20,22",3,"1,20,10,10"
29,4321,812,NMDS,4,"0,1,10,12,20,22",4,"1,20,10,10"
29,4322,812,NMDS,4,"0,1,10,12,20,22",5,"1,20,10,10"
29,4323,812,NMDS,4,"0,1,10,12,20,22",6,"1,20,10,10"
29,4324,812,MDS,4,"0,1,10,12,20,22",7,"1,8,22,22"
29,4325,812,MDS,4,"0,1,10,12,20,22",8,"1,8,22,22"
29,4326,812,MDS,4,"0,1,10,12,20,22",9,"1,15,22,22"
29,4327,812,MDS,4,"0,1,10,12,20,24",0,"1,1,22,22"
29,4328,812,NMDS,4,"0,1,10,12,20,24",1,"1,15,22,22"
29,4329,812,MDS,4,"0,1,10,12,20,24",10,"1,15,22,22"
29,4330,812,NMDS,4,"0,1,10,12,20,24",11,"1,10,5,5"
29,4331,812,MDS,4,"0,1,10,12,20,24",12,"1,15,22,22"
29,4332,812,NMDS,4,"0,1,10,12,20,24",13,"1,15,22,22"
29,4333,812,MDS,4,"0,1,10,12,20,24",14,"1,15,22,22"
29,4334,812,NMDS,4,"0,1,10,12,20,24",15,"1,15,22,22"
29,4335,812,NMDS,4,"0,1,10,12,20,24",16,"1,10,5,5"
29,4336,812,NMDS,4,"0,1,10,12,20,24",17,"1,10,5,5"
29,4337,812,MDS,4,"0,1,10,12,20,24",18,"1,9,18,9"
29,4338,812,MDS,4,"0,1,10,12,20,24",19,"1,21,25,25"
29,4339,812,NMDS,4,"0,1,10,12,20,24",2,"1,15,22,22"
29,4340,812,MDS,4,"0,1,10,12,20,24",20,"1,15,22,22"
29,4341,812,NMDS,4,"0,1,10,12,20,24",21,"1,15,22,22"
29,4342,812,NMDS,4,"0,1,10,12,20,24",22,"1,15,22,22"
29,4343,812,NMDS,4,"0,1,10,12,20,24",23,"1,15,22,22"
29,4344,812,MDS,4,"0,1,10,12,20,24",24,"1,15,22,22"
29,4345,812,NMDS,4,"0,1,10,12,20,24",25,"1,10,5,5"
29,4346,812,MDS,4,"0,1,10,12,20,24",26,"1,15,22,22"
29,4347,812,NMDS,4,"0,1,10,12,20,24",27,"1,10,5,5"
29,4348,812,MDS,4,"0,1,10,12,20,24",28,"1,10,5,5"
29,4349,812,NMDS,4,"0,1,10,12,20,24",3,"1,1,22,22"
29,4350,812,NMDS,4,"0,1,10,12,20,24",4,"1,15,22,22"
29,4351,812,NMDS,4,"0,1,10,12,20,24",5,"1,21,25,25"
29,4352,812,NMDS,4,"0,1,10,12,20,24",6,"1,15,22,22"
29,4353,812,NMDS,4,"0,1,10,12,20,24",7,"1,15,22,22"
29,4354,812,NMDS,4,"0,1,10,12,20,24",8,"1,20,5,5"
29,4355,812,MDS,4,"0,1,10,12,20,24",9,"1,20,5,5"
29,4356,812,MDS,4,"0,1,10,12,20,25",0,"1,15,22,22"
29,4357,812,NMDS,4,"0,1,10,12,20,25",1,"1,20,10,10"
29,4358,812,MDS,4,"0,1,10,12,20,25",10,"1,15,22,22"
29,4359,812,NMDS,4,"0,1,10,12,20,25",11,"1,20,10,10"
29,4360,812,MDS,4,"0,1,10,12,20,25",12,"1,20,10,10"
29,4361,812,NMDS,4,"0,1,10,12,20,25",13,"1,15,22,22"
29,4362,812,MDS,4,"0,1,10,12,20,25",14,"1,20,10,10"
29,4363,812,MDS,4,"0,1,10,12,20,25",15,"1,22,11,11"
29,4364,812,NMDS,4,"0,1,10,12,20,25",16,"1,20,10,10"
29,4365,812,NMDS,4,"0,1,10,12,20,25",17,"1,20,10,10"
29,4366,812,NMDS,4,"0,1,10,12,20,25",18,"1,19,24,24"
29,4367,812,MDS,4,"0,1,10,12,20,25",19,"1,1,10,10"
29,4368,812,NMDS,4,"0,1,10,12,20,25",2,"1,15,22,22"
29,4369,812,MDS,4,"0,1,10,12,20,25",20,"1,20,10,10"
29,4370,812,NMDS,4,"0,1,10,12,20,25",21,"1,15,22,22"
29,4371,812,NMDS,4,"0,1,10,12,20,25",22,"1,18,6,6"
29,4372,812,NMDS,4,"0,1,10,12,20,25",23,"1,20,10,10"
29,4373,812,MDS,4,"0,1,10,12,20,25",24,"1,20,1,10"
29,4374,812,MDS,4,"0,1,10,12,20,25",25,"1,20,10,10"
29,4375,812,NMDS,4,"0,1,10,12,20,25",26,"1,20,10,10"
29,4376,812,MDS,4,"0,1,10,12,20,25",27,"1,20,10,10"
29,4377,812,NMDS,4,"0,1,10,12,20,25",28,"1,20,10,10"
29,4378,812,NMDS,4,"0,1,10,12,20,25",3,"1,20,10,10"
29,4379,812,NMDS,4,"0,1,10,12,20,25",4,"1,1,10,10"
29,4380,812,MDS,4,"0,1,10,12,20,25",5,"1,20,10,10"
29,4381,812,NMDS,4,"0,1,10,12,20,25",6,"1,20,10,10"
29,4382,812,NMDS,4,"0,1,10,12,20,25",7,"1,15,22,22"
29,4383,812,NMDS,4,"0,1,10,12,20,25",8,"1,1,10,10"
29,4384,812,NMDS,4,"0,1,10,12,20,25",9,"1,15,22,22"
29,4385,812,NMDS,4,"0,1,10,12,20,26",0,"1,15,22,22"
29,4386,812,NMDS,4,"0,1,10,12,20,26",1,"1,20,10,10"
29,4387,812,NMDS,4,"0,1,10,12,20,26",10,"1,20,10,10"
29,4388,812,NMDS,4,"0,1,10,12,20,26",11,"1,20,10,10"
29,4389,812,MDS,4,"0,1,10,12,20,26",12,"1,20,10,10"
29,4390,812,NMDS,4,"0,1,10,12,20,26",13,"1,15,22,22"
29,4391,812,MDS,4,"0,1,10,12,20,26",14,"1,15,22,22"
29,4392,812,MDS,4,"0,1,10,12,20,26",15,"1,1,10,10"
29,4393,812,MDS,4,"0,1,10,12,20,26",16,"1,20,10,10"
29,4394,812,NMDS,4,"0,1,10,12,20,26",17,"1,20,10,10"
29,4395,812,NMDS,4,"0,1,10,12,20,26",18,"1,15,22,22"
29,4396,812,NMDS,4,"0,1,10,12,20,26",19,"1,20,10,10"
29,4397,812,NMDS,4,"0,1,10,12,20,26",2,"1,1,10,10"
29,4398,812,MDS,4,"0,1,10,12,20,26",20,"1,8,22,22"
29,4399,812,NMDS,4,"0,1,10,12,20,26",21,"1,5,17,17"
29,4400,812,NMDS,4,"0,1,10,12,20,26",22,"1,20,10,10"
29,4401,812,NMDS,4,"0,1,10,12,20,26",23,"1,20,10,10"
29,4402,812,MDS,4,"0,1,10,12,20,26",24,"1,15,22,22"
29,4403,812,MDS,4,"0,1,10,12,20,26",25,"1,20,10,10"
29,4404,812,MDS,4,"0,1,10,12,20,26",26,"1,15,22,22"
29,4405,812,NMDS,4,"0,1,10,12,20,26",27,"1,20,10,10"
29,4406,812,MDS,4,"0,1,10,12,20,26",28,"1,20,10,10"
29,4407,812,NMDS,4,"0,1,10,12,20,26",3,"1,15,1,15"
29,4408,812,NMDS,4,"0,1,10,12,20,26",4,"1,20,10,10"
